year_month,account_hashed,account_segment,account_first_year,event,count
2024_2,bdd6950a68,large_providers,False,content_detail_viewed_report,4
2024_2,4d844c217a,large_providers,False,content_detail_viewed_article,6
2024_2,4d844c217a,large_providers,False,content_detail_viewed_company,128
2024_2,4d844c217a,large_providers,False,content_detail_viewed_person,19
2024_2,4d844c217a,large_providers,False,content_detail_viewed_project,88
2024_2,afc4e00f4e,mid_providers,False,content_detail_viewed_article,10
2024_2,afc4e00f4e,mid_providers,False,content_detail_viewed_company,14
2024_2,afc4e00f4e,mid_providers,False,content_detail_viewed_person,7
2024_2,afc4e00f4e,mid_providers,False,content_detail_viewed_project,55
2024_2,afc4e00f4e,mid_providers,False,content_detail_viewed_report,3
2024_2,716a9c3c54,large_operators,False,content_detail_viewed_article,84
2024_2,716a9c3c54,large_operators,False,content_detail_viewed_company,38
2024_2,716a9c3c54,large_operators,False,content_detail_viewed_person,2
2024_2,716a9c3c54,large_operators,False,content_detail_viewed_report,3
2024_2,b47e194364,legal_consulting_gov,False,content_detail_viewed_article,468
2024_2,b47e194364,legal_consulting_gov,False,content_detail_viewed_person,3
2024_2,c1ed8eb964,large_providers,False,content_detail_viewed_article,17
2024_2,c1ed8eb964,large_providers,False,content_detail_viewed_company,46
2024_2,c1ed8eb964,large_providers,False,content_detail_viewed_person,3
2024_2,c1ed8eb964,large_providers,False,content_detail_viewed_project,102
2024_2,c1ed8eb964,large_providers,False,content_detail_viewed_report,2
2024_2,361882e38a,mid_providers,False,content_detail_viewed_article,40
2024_2,361882e38a,mid_providers,False,content_detail_viewed_company,28
2024_2,361882e38a,mid_providers,False,content_detail_viewed_person,1
2024_2,361882e38a,mid_providers,False,content_detail_viewed_project,6
2024_2,361882e38a,mid_providers,False,content_detail_viewed_report,3
2024_2,4446cfd81a,,False,content_detail_viewed_article,12990
2024_2,4446cfd81a,,False,content_detail_viewed_company,5066
2024_2,4446cfd81a,,False,content_detail_viewed_data_set,158
2024_2,4446cfd81a,,False,content_detail_viewed_person,754
2024_2,4446cfd81a,,False,content_detail_viewed_project,5029
2024_2,4446cfd81a,,False,content_detail_viewed_report,619
2024_2,201ada43c5,large_providers,False,content_detail_viewed_article,7
2024_2,201ada43c5,large_providers,False,content_detail_viewed_company,27
2024_2,201ada43c5,large_providers,False,content_detail_viewed_person,1
2024_2,201ada43c5,large_providers,False,content_detail_viewed_project,19
2024_2,201ada43c5,large_providers,False,content_detail_viewed_report,1
2024_2,f2b27cd33b,mid_operators,False,content_detail_viewed_article,116
2024_2,f2b27cd33b,mid_operators,False,content_detail_viewed_company,6
2024_2,f2b27cd33b,mid_operators,False,content_detail_viewed_project,4
2024_2,83987c1ff3,mid_providers,False,content_detail_viewed_article,2
2024_2,53d99c9e3d,large_providers,False,content_detail_viewed_article,8
2024_2,53d99c9e3d,large_providers,False,content_detail_viewed_company,4
2024_2,53d99c9e3d,large_providers,False,content_detail_viewed_project,17
2024_2,639f926fd2,mid_providers,False,content_detail_viewed_article,62
2024_2,639f926fd2,mid_providers,False,content_detail_viewed_company,16
2024_2,639f926fd2,mid_providers,False,content_detail_viewed_data_set,1
2024_2,639f926fd2,mid_providers,False,content_detail_viewed_person,1
2024_2,639f926fd2,mid_providers,False,content_detail_viewed_project,24
2024_2,639f926fd2,mid_providers,False,content_detail_viewed_report,9
2024_2,a03461ca9e,mid_providers,False,content_detail_viewed_article,2
2024_2,a03461ca9e,mid_providers,False,content_detail_viewed_company,1
2024_2,a03461ca9e,mid_providers,False,content_detail_viewed_project,3
2024_2,a03461ca9e,mid_providers,False,content_detail_viewed_report,4
2024_2,8023da2eb7,mid_providers,False,content_detail_viewed_article,2
2024_2,8023da2eb7,mid_providers,False,content_detail_viewed_company,4
2024_2,326990f2fd,legal_consulting_gov,False,content_detail_viewed_article,35
2024_2,326990f2fd,legal_consulting_gov,False,content_detail_viewed_company,62
2024_2,326990f2fd,legal_consulting_gov,False,content_detail_viewed_project,48
2024_2,326990f2fd,legal_consulting_gov,False,content_detail_viewed_report,5
2024_2,390f34c10e,large_providers,False,content_detail_viewed_company,140
2024_2,390f34c10e,large_providers,False,content_detail_viewed_person,1
2024_2,a725bda1f3,finance_insurance,False,content_detail_viewed_article,6
2024_2,a725bda1f3,finance_insurance,False,content_detail_viewed_report,3
2024_2,cbcf516b96,mid_providers,False,content_detail_viewed_article,14
2024_2,cbcf516b96,mid_providers,False,content_detail_viewed_company,6
2024_2,cbcf516b96,mid_providers,False,content_detail_viewed_person,3
2024_2,cbcf516b96,mid_providers,False,content_detail_viewed_project,88
2024_2,15ad3d1ea3,large_providers,False,content_detail_viewed_article,13
2024_2,15ad3d1ea3,large_providers,False,content_detail_viewed_company,1
2024_2,15ad3d1ea3,large_providers,False,content_detail_viewed_project,12
2024_2,15ad3d1ea3,large_providers,False,content_detail_viewed_report,14
2024_2,4b5b90d143,mid_providers,False,content_detail_viewed_article,328
2024_2,4b5b90d143,mid_providers,False,content_detail_viewed_company,404
2024_2,4b5b90d143,mid_providers,False,content_detail_viewed_data_set,3
2024_2,4b5b90d143,mid_providers,False,content_detail_viewed_person,13
2024_2,4b5b90d143,mid_providers,False,content_detail_viewed_project,78
2024_2,4b5b90d143,mid_providers,False,content_detail_viewed_report,56
2024_2,932590bd33,large_providers,False,content_detail_viewed_article,44
2024_2,932590bd33,large_providers,False,content_detail_viewed_company,28
2024_2,932590bd33,large_providers,False,content_detail_viewed_project,50
2024_2,932590bd33,large_providers,False,content_detail_viewed_report,2
2024_2,c85ecf5958,mid_providers,False,content_detail_viewed_article,8
2024_2,1d41e397ee,large_providers,False,content_detail_viewed_article,41
2024_2,1d41e397ee,large_providers,False,content_detail_viewed_company,113
2024_2,1d41e397ee,large_providers,False,content_detail_viewed_project,80
2024_2,9e70586e99,large_providers,False,content_detail_viewed_article,45
2024_2,9e70586e99,large_providers,False,content_detail_viewed_company,118
2024_2,9e70586e99,large_providers,False,content_detail_viewed_data_set,5
2024_2,9e70586e99,large_providers,False,content_detail_viewed_person,2
2024_2,9e70586e99,large_providers,False,content_detail_viewed_project,87
2024_2,9e70586e99,large_providers,False,content_detail_viewed_report,2
2024_2,8e444cd8ce,finance_insurance,False,content_detail_viewed_article,81
2024_2,8e444cd8ce,finance_insurance,False,content_detail_viewed_company,5
2024_2,8e444cd8ce,finance_insurance,False,content_detail_viewed_project,13
2024_2,4326d13e23,large_providers,False,content_detail_viewed_article,12
2024_2,4326d13e23,large_providers,False,content_detail_viewed_company,93
2024_2,4326d13e23,large_providers,False,content_detail_viewed_person,13
2024_2,4326d13e23,large_providers,False,content_detail_viewed_project,321
2024_2,4326d13e23,large_providers,False,content_detail_viewed_report,1
2024_2,6f4e261d5c,large_providers,False,content_detail_viewed_article,87
2024_2,6f4e261d5c,large_providers,False,content_detail_viewed_company,154
2024_2,6f4e261d5c,large_providers,False,content_detail_viewed_data_set,3
2024_2,6f4e261d5c,large_providers,False,content_detail_viewed_person,5
2024_2,6f4e261d5c,large_providers,False,content_detail_viewed_project,264
2024_2,75b7dc89d8,large_providers,False,content_detail_viewed_article,5
2024_2,75b7dc89d8,large_providers,False,content_detail_viewed_company,8
2024_2,75b7dc89d8,large_providers,False,content_detail_viewed_person,1
2024_2,75b7dc89d8,large_providers,False,content_detail_viewed_project,2
2024_2,75b7dc89d8,large_providers,False,content_detail_viewed_report,1
2024_2,8ac527b9bd,mid_providers,False,content_detail_viewed_article,2
2024_2,8ac527b9bd,mid_providers,False,content_detail_viewed_company,125
2024_2,8ac527b9bd,mid_providers,False,content_detail_viewed_person,59
2024_2,8ac527b9bd,mid_providers,False,content_detail_viewed_project,87
2024_2,713e7aac1d,large_providers,False,content_detail_viewed_article,7
2024_2,713e7aac1d,large_providers,False,content_detail_viewed_company,120
2024_2,713e7aac1d,large_providers,False,content_detail_viewed_person,4
2024_2,713e7aac1d,large_providers,False,content_detail_viewed_project,85
2024_2,e17152e85a,legal_consulting_gov,False,content_detail_viewed_article,46
2024_2,e17152e85a,legal_consulting_gov,False,content_detail_viewed_company,1
2024_2,e17152e85a,legal_consulting_gov,False,content_detail_viewed_project,7
2024_2,e17152e85a,legal_consulting_gov,False,content_detail_viewed_report,2
2024_2,d7f4b89f72,large_providers,False,content_detail_viewed_article,19
2024_2,d7f4b89f72,large_providers,False,content_detail_viewed_company,1
2024_2,d7f4b89f72,large_providers,False,content_detail_viewed_project,5
2024_2,d7f4b89f72,large_providers,False,content_detail_viewed_report,3
2024_2,3e472c9034,,,content_detail_viewed_article,32
2024_2,3e472c9034,,,content_detail_viewed_company,51
2024_2,3e472c9034,,,content_detail_viewed_person,3
2024_2,3e472c9034,,,content_detail_viewed_project,34
2024_2,3e472c9034,,,content_detail_viewed_report,9
2024_2,f2292696bd,mid_providers,False,content_detail_viewed_project,2
2024_2,e325320616,legal_consulting_gov,False,content_detail_viewed_article,50
2024_2,e325320616,legal_consulting_gov,False,content_detail_viewed_company,3
2024_2,e325320616,legal_consulting_gov,False,content_detail_viewed_project,40
2024_2,e325320616,legal_consulting_gov,False,content_detail_viewed_report,1
2024_2,8713791bd2,finance_insurance,False,content_detail_viewed_article,14
2024_2,8713791bd2,finance_insurance,False,content_detail_viewed_company,12
2024_2,8713791bd2,finance_insurance,False,content_detail_viewed_person,1
2024_2,8713791bd2,finance_insurance,False,content_detail_viewed_project,5
2024_2,8713791bd2,finance_insurance,False,content_detail_viewed_report,1
2024_2,3b10aa5ac2,mid_providers,False,content_detail_viewed_article,5
2024_2,3b10aa5ac2,mid_providers,False,content_detail_viewed_company,1
2024_2,3b10aa5ac2,mid_providers,False,content_detail_viewed_project,4
2024_2,3cf52d3100,mid_operators,False,content_detail_viewed_article,66
2024_2,3cf52d3100,mid_operators,False,content_detail_viewed_company,16
2024_2,3cf52d3100,mid_operators,False,content_detail_viewed_data_set,2
2024_2,3cf52d3100,mid_operators,False,content_detail_viewed_project,35
2024_2,3cf52d3100,mid_operators,False,content_detail_viewed_report,1
2024_2,017b60295b,mid_providers,False,content_detail_viewed_article,4
2024_2,017b60295b,mid_providers,False,content_detail_viewed_company,29
2024_2,26734f85df,legal_consulting_gov,False,content_detail_viewed_article,11
2024_2,26734f85df,legal_consulting_gov,False,content_detail_viewed_company,35
2024_2,26734f85df,legal_consulting_gov,False,content_detail_viewed_project,1461
2024_2,26734f85df,legal_consulting_gov,False,content_detail_viewed_report,11
2024_2,a1374d92f3,finance_insurance,False,content_detail_viewed_article,98
2024_2,a1374d92f3,finance_insurance,False,content_detail_viewed_company,3
2024_2,a1374d92f3,finance_insurance,False,content_detail_viewed_project,4
2024_2,a1374d92f3,finance_insurance,False,content_detail_viewed_report,3
2024_2,34634069fd,mid_providers,False,content_detail_viewed_article,95
2024_2,34634069fd,mid_providers,False,content_detail_viewed_company,40
2024_2,34634069fd,mid_providers,False,content_detail_viewed_data_set,1
2024_2,34634069fd,mid_providers,False,content_detail_viewed_person,9
2024_2,34634069fd,mid_providers,False,content_detail_viewed_project,53
2024_2,34634069fd,mid_providers,False,content_detail_viewed_report,1
2024_2,d78ac04cc6,large_operators,False,content_detail_viewed_article,2
2024_2,bb57480533,large_providers,False,content_detail_viewed_article,21
2024_2,bb57480533,large_providers,False,content_detail_viewed_company,1
2024_2,bb57480533,large_providers,False,content_detail_viewed_project,6
2024_2,2e49720a90,large_providers,False,content_detail_viewed_article,30
2024_2,2e49720a90,large_providers,False,content_detail_viewed_company,168
2024_2,2e49720a90,large_providers,False,content_detail_viewed_person,3
2024_2,2e49720a90,large_providers,False,content_detail_viewed_project,15
2024_2,2e49720a90,large_providers,False,content_detail_viewed_report,1
2024_2,b433b78dd4,large_providers,False,content_detail_viewed_article,27
2024_2,b433b78dd4,large_providers,False,content_detail_viewed_company,9
2024_2,b433b78dd4,large_providers,False,content_detail_viewed_person,1
2024_2,b433b78dd4,large_providers,False,content_detail_viewed_project,8
2024_2,76dd41935f,mid_providers,False,content_detail_viewed_article,6
2024_2,76dd41935f,mid_providers,False,content_detail_viewed_company,12
2024_2,76dd41935f,mid_providers,False,content_detail_viewed_person,1
2024_2,76dd41935f,mid_providers,False,content_detail_viewed_project,7
2024_2,adf6b1578c,mid_providers,False,content_detail_viewed_article,3
2024_2,adf6b1578c,mid_providers,False,content_detail_viewed_company,3
2024_2,adf6b1578c,mid_providers,False,content_detail_viewed_project,5
2024_2,be5847f65d,mid_operators,False,content_detail_viewed_article,72
2024_2,be5847f65d,mid_operators,False,content_detail_viewed_company,5
2024_2,be5847f65d,mid_operators,False,content_detail_viewed_project,1
2024_2,be5847f65d,mid_operators,False,content_detail_viewed_report,1
2024_2,05460cadd9,large_providers,False,content_detail_viewed_article,120
2024_2,05460cadd9,large_providers,False,content_detail_viewed_company,3
2024_2,05460cadd9,large_providers,False,content_detail_viewed_report,8
2024_2,38bfe24177,large_providers,False,content_detail_viewed_article,257
2024_2,38bfe24177,large_providers,False,content_detail_viewed_company,1
2024_2,215c3d6202,large_operators,False,content_detail_viewed_article,184
2024_2,215c3d6202,large_operators,False,content_detail_viewed_company,48
2024_2,215c3d6202,large_operators,False,content_detail_viewed_person,2
2024_2,215c3d6202,large_operators,False,content_detail_viewed_project,124
2024_2,215c3d6202,large_operators,False,content_detail_viewed_report,2
2024_2,6a96979a5b,large_operators,False,content_detail_viewed_article,8
2024_2,6a96979a5b,large_operators,False,content_detail_viewed_company,27
2024_2,6a96979a5b,large_operators,False,content_detail_viewed_person,2
2024_2,6a96979a5b,large_operators,False,content_detail_viewed_project,181
2024_2,d41f5b4977,large_operators,False,content_detail_viewed_article,59
2024_2,d30e1ed437,mid_providers,False,content_detail_viewed_article,8
2024_2,d30e1ed437,mid_providers,False,content_detail_viewed_project,1
2024_2,f0f2ecc0b7,mid_providers,False,content_detail_viewed_article,26
2024_2,f0f2ecc0b7,mid_providers,False,content_detail_viewed_company,5
2024_2,f0f2ecc0b7,mid_providers,False,content_detail_viewed_data_set,2
2024_2,f0f2ecc0b7,mid_providers,False,content_detail_viewed_person,2
2024_2,f0f2ecc0b7,mid_providers,False,content_detail_viewed_project,35
2024_2,f0f2ecc0b7,mid_providers,False,content_detail_viewed_report,6
2024_2,99cea00fbd,large_providers,False,content_detail_viewed_company,9
2024_2,99cea00fbd,large_providers,False,content_detail_viewed_project,2
2024_2,fa89f946a3,large_operators,False,content_detail_viewed_article,69
2024_2,fa89f946a3,large_operators,False,content_detail_viewed_company,12
2024_2,fa89f946a3,large_operators,False,content_detail_viewed_data_set,2
2024_2,fa89f946a3,large_operators,False,content_detail_viewed_person,1
2024_2,fa89f946a3,large_operators,False,content_detail_viewed_report,1
2024_2,e1b5691a85,mid_providers,False,content_detail_viewed_article,37
2024_2,e1b5691a85,mid_providers,False,content_detail_viewed_company,16
2024_2,e1b5691a85,mid_providers,False,content_detail_viewed_person,2
2024_2,e1b5691a85,mid_providers,False,content_detail_viewed_project,43
2024_2,9c4bab8c4d,large_providers,False,content_detail_viewed_article,199
2024_2,9c4bab8c4d,large_providers,False,content_detail_viewed_company,27
2024_2,9c4bab8c4d,large_providers,False,content_detail_viewed_person,14
2024_2,9c4bab8c4d,large_providers,False,content_detail_viewed_project,124
2024_2,9c4bab8c4d,large_providers,False,content_detail_viewed_report,4
2024_2,45ec2cf329,large_providers,False,content_detail_viewed_article,69
2024_2,45ec2cf329,large_providers,False,content_detail_viewed_company,18
2024_2,45ec2cf329,large_providers,False,content_detail_viewed_data_set,2
2024_2,45ec2cf329,large_providers,False,content_detail_viewed_person,7
2024_2,45ec2cf329,large_providers,False,content_detail_viewed_project,199
2024_2,45ec2cf329,large_providers,False,content_detail_viewed_report,9
2024_2,c971a6bb58,mid_providers,False,content_detail_viewed_article,72
2024_2,c971a6bb58,mid_providers,False,content_detail_viewed_company,20
2024_2,c971a6bb58,mid_providers,False,content_detail_viewed_project,15
2024_2,c971a6bb58,mid_providers,False,content_detail_viewed_report,20
2024_2,aa196ef864,mid_operators,False,content_detail_viewed_article,4
2024_2,aa196ef864,mid_operators,False,content_detail_viewed_company,29
2024_2,aa196ef864,mid_operators,False,content_detail_viewed_report,1
2024_2,de965a9140,finance_insurance,False,content_detail_viewed_article,229
2024_2,de965a9140,finance_insurance,False,content_detail_viewed_company,16
2024_2,de965a9140,finance_insurance,False,content_detail_viewed_person,1
2024_2,de965a9140,finance_insurance,False,content_detail_viewed_project,20
2024_2,de965a9140,finance_insurance,False,content_detail_viewed_report,4
2024_2,d5983f5c19,large_providers,False,content_detail_viewed_article,40
2024_2,d5983f5c19,large_providers,False,content_detail_viewed_company,86
2024_2,d5983f5c19,large_providers,False,content_detail_viewed_person,5
2024_2,d5983f5c19,large_providers,False,content_detail_viewed_project,133
2024_2,7827842f98,legal_consulting_gov,False,content_detail_viewed_article,62
2024_2,7827842f98,legal_consulting_gov,False,content_detail_viewed_company,79
2024_2,7827842f98,legal_consulting_gov,False,content_detail_viewed_person,1
2024_2,7827842f98,legal_consulting_gov,False,content_detail_viewed_project,14
2024_2,7827842f98,legal_consulting_gov,False,content_detail_viewed_report,3
2024_2,3b5a92d065,large_providers,False,content_detail_viewed_article,16
2024_2,3b5a92d065,large_providers,False,content_detail_viewed_company,18
2024_2,3b5a92d065,large_providers,False,content_detail_viewed_project,10
2024_2,3b5a92d065,large_providers,False,content_detail_viewed_report,1
2024_2,ee30e237dd,large_providers,False,content_detail_viewed_article,214
2024_2,ee30e237dd,large_providers,False,content_detail_viewed_company,24
2024_2,ee30e237dd,large_providers,False,content_detail_viewed_data_set,5
2024_2,ee30e237dd,large_providers,False,content_detail_viewed_person,2
2024_2,ee30e237dd,large_providers,False,content_detail_viewed_project,25
2024_2,ee30e237dd,large_providers,False,content_detail_viewed_report,4
2024_2,c479dc6109,large_operators,False,content_detail_viewed_article,79
2024_2,c479dc6109,large_operators,False,content_detail_viewed_company,27
2024_2,c479dc6109,large_operators,False,content_detail_viewed_person,3
2024_2,c479dc6109,large_operators,False,content_detail_viewed_project,61
2024_2,c479dc6109,large_operators,False,content_detail_viewed_report,2
2024_2,ebfef34ccc,finance_insurance,False,content_detail_viewed_article,102
2024_2,ebfef34ccc,finance_insurance,False,content_detail_viewed_company,27
2024_2,ebfef34ccc,finance_insurance,False,content_detail_viewed_data_set,2
2024_2,ebfef34ccc,finance_insurance,False,content_detail_viewed_person,1
2024_2,ebfef34ccc,finance_insurance,False,content_detail_viewed_project,9
2024_2,ebfef34ccc,finance_insurance,False,content_detail_viewed_report,4
2024_2,8e539feb25,large_providers,False,content_detail_viewed_article,2
2024_2,8e539feb25,large_providers,False,content_detail_viewed_project,8
2024_2,b880d92065,mid_providers,False,content_detail_viewed_article,14
2024_2,b880d92065,mid_providers,False,content_detail_viewed_company,26
2024_2,b880d92065,mid_providers,False,content_detail_viewed_data_set,1
2024_2,b880d92065,mid_providers,False,content_detail_viewed_person,7
2024_2,b880d92065,mid_providers,False,content_detail_viewed_project,110
2024_2,b880d92065,mid_providers,False,content_detail_viewed_report,1
2024_2,7fbf4e193a,large_providers,False,content_detail_viewed_article,41
2024_2,7fbf4e193a,large_providers,False,content_detail_viewed_company,8
2024_2,7fbf4e193a,large_providers,False,content_detail_viewed_person,1
2024_2,7fbf4e193a,large_providers,False,content_detail_viewed_project,16
2024_2,7fbf4e193a,large_providers,False,content_detail_viewed_report,9
2024_2,d3f6c99912,mid_operators,False,content_detail_viewed_article,10
2024_2,d3f6c99912,mid_operators,False,content_detail_viewed_company,6
2024_2,d3f6c99912,mid_operators,False,content_detail_viewed_project,4
2024_2,c83c666290,mid_operators,False,content_detail_viewed_article,12
2024_2,c83c666290,mid_operators,False,content_detail_viewed_project,1
2024_2,22c75881d8,legal_consulting_gov,False,content_detail_viewed_article,3
2024_2,22c75881d8,legal_consulting_gov,False,content_detail_viewed_project,3
2024_2,9d007079f7,large_providers,False,content_detail_viewed_article,6
2024_2,9d007079f7,large_providers,False,content_detail_viewed_company,5
2024_2,9d007079f7,large_providers,False,content_detail_viewed_project,3
2024_2,9d007079f7,large_providers,False,content_detail_viewed_report,3
2024_2,88628a4a2e,large_operators,False,content_detail_viewed_article,28
2024_2,88628a4a2e,large_operators,False,content_detail_viewed_company,1
2024_2,26f821e69c,mid_providers,False,content_detail_viewed_article,60
2024_2,26f821e69c,mid_providers,False,content_detail_viewed_company,43
2024_2,26f821e69c,mid_providers,False,content_detail_viewed_person,1
2024_2,26f821e69c,mid_providers,False,content_detail_viewed_project,101
2024_2,26f821e69c,mid_providers,False,content_detail_viewed_report,14
2024_2,bf535cdb1c,legal_consulting_gov,False,content_detail_viewed_article,14
2024_2,bf535cdb1c,legal_consulting_gov,False,content_detail_viewed_company,47
2024_2,bf535cdb1c,legal_consulting_gov,False,content_detail_viewed_data_set,5
2024_2,bf535cdb1c,legal_consulting_gov,False,content_detail_viewed_person,2
2024_2,bf535cdb1c,legal_consulting_gov,False,content_detail_viewed_project,4
2024_2,bf535cdb1c,legal_consulting_gov,False,content_detail_viewed_report,9
2024_2,6e2bcba865,legal_consulting_gov,False,content_detail_viewed_article,2
2024_2,b447fdf365,large_providers,False,content_detail_viewed_article,67
2024_2,b447fdf365,large_providers,False,content_detail_viewed_company,89
2024_2,b447fdf365,large_providers,False,content_detail_viewed_person,4
2024_2,b447fdf365,large_providers,False,content_detail_viewed_project,86
2024_2,b447fdf365,large_providers,False,content_detail_viewed_report,4
2024_2,2db8a12def,,,content_detail_viewed_report,2
2024_2,cd65cb772b,large_providers,False,content_detail_viewed_article,35
2024_2,cd65cb772b,large_providers,False,content_detail_viewed_company,17
2024_2,cd65cb772b,large_providers,False,content_detail_viewed_data_set,3
2024_2,cd65cb772b,large_providers,False,content_detail_viewed_person,3
2024_2,cd65cb772b,large_providers,False,content_detail_viewed_project,21
2024_2,cd65cb772b,large_providers,False,content_detail_viewed_report,3
2024_2,2ee3beea2a,mid_providers,False,content_detail_viewed_article,16
2024_2,2ee3beea2a,mid_providers,False,content_detail_viewed_company,242
2024_2,2ee3beea2a,mid_providers,False,content_detail_viewed_person,1
2024_2,2ee3beea2a,mid_providers,False,content_detail_viewed_project,51
2024_2,2ee3beea2a,mid_providers,False,content_detail_viewed_report,3
2024_2,726f5de6d6,mid_providers,False,content_detail_viewed_company,1
2024_2,726f5de6d6,mid_providers,False,content_detail_viewed_project,4
2024_2,726f5de6d6,mid_providers,False,content_detail_viewed_report,1
2024_2,0ef33c1bad,finance_insurance,False,content_detail_viewed_article,20
2024_2,0ef33c1bad,finance_insurance,False,content_detail_viewed_report,6
2024_2,8821ecdfe4,legal_consulting_gov,False,content_detail_viewed_article,195
2024_2,8821ecdfe4,legal_consulting_gov,False,content_detail_viewed_company,36
2024_2,8821ecdfe4,legal_consulting_gov,False,content_detail_viewed_person,1
2024_2,8821ecdfe4,legal_consulting_gov,False,content_detail_viewed_project,205
2024_2,8821ecdfe4,legal_consulting_gov,False,content_detail_viewed_report,14
2024_2,d99a9aaf24,large_providers,False,content_detail_viewed_article,8
2024_2,d99a9aaf24,large_providers,False,content_detail_viewed_company,84
2024_2,d99a9aaf24,large_providers,False,content_detail_viewed_person,2
2024_2,d99a9aaf24,large_providers,False,content_detail_viewed_project,183
2024_2,d99a9aaf24,large_providers,False,content_detail_viewed_report,5
2024_2,170bbd0122,mid_providers,False,content_detail_viewed_project,4
2024_2,be193ecc8a,finance_insurance,False,content_detail_viewed_article,446
2024_2,be193ecc8a,finance_insurance,False,content_detail_viewed_company,213
2024_2,be193ecc8a,finance_insurance,False,content_detail_viewed_person,15
2024_2,be193ecc8a,finance_insurance,False,content_detail_viewed_project,298
2024_2,be193ecc8a,finance_insurance,False,content_detail_viewed_report,39
2024_2,2a10e7da58,mid_providers,False,content_detail_viewed_article,12
2024_2,2a10e7da58,mid_providers,False,content_detail_viewed_company,3
2024_2,2a10e7da58,mid_providers,False,content_detail_viewed_project,13
2024_2,2a10e7da58,mid_providers,False,content_detail_viewed_report,2
2024_2,573f4994b1,large_providers,False,content_detail_viewed_article,77
2024_2,573f4994b1,large_providers,False,content_detail_viewed_company,1
2024_2,573f4994b1,large_providers,False,content_detail_viewed_report,1
2024_2,5a204370e1,mid_providers,False,content_detail_viewed_article,12
2024_2,5a204370e1,mid_providers,False,content_detail_viewed_company,77
2024_2,5a204370e1,mid_providers,False,content_detail_viewed_project,187
2024_2,5a204370e1,mid_providers,False,content_detail_viewed_report,3
2024_2,2ee0d0d36d,large_providers,False,content_detail_viewed_article,3
2024_2,2ee0d0d36d,large_providers,False,content_detail_viewed_company,6
2024_2,2ee0d0d36d,large_providers,False,content_detail_viewed_data_set,2
2024_2,2ee0d0d36d,large_providers,False,content_detail_viewed_person,1
2024_2,2ee0d0d36d,large_providers,False,content_detail_viewed_project,831
2024_2,2ee0d0d36d,large_providers,False,content_detail_viewed_report,2
2024_2,d2fc78e081,large_providers,False,content_detail_viewed_article,1
2024_2,d2fc78e081,large_providers,False,content_detail_viewed_report,2
2024_2,659911099d,mid_providers,False,content_detail_viewed_article,2
2024_2,659911099d,mid_providers,False,content_detail_viewed_company,3
2024_2,1247de8f30,large_providers,False,content_detail_viewed_report,2
2024_2,84df747588,large_providers,False,content_detail_viewed_article,3
2024_2,0e0b226867,legal_consulting_gov,False,content_detail_viewed_article,279
2024_2,0e0b226867,legal_consulting_gov,False,content_detail_viewed_company,27
2024_2,0e0b226867,legal_consulting_gov,False,content_detail_viewed_person,1
2024_2,0e0b226867,legal_consulting_gov,False,content_detail_viewed_project,13
2024_2,0e0b226867,legal_consulting_gov,False,content_detail_viewed_report,11
2024_2,37128db6f3,large_providers,False,content_detail_viewed_article,2
2024_2,156993f8ac,finance_insurance,False,content_detail_viewed_article,4
2024_2,156993f8ac,finance_insurance,False,content_detail_viewed_project,2
2024_2,1588594e0f,mid_operators,False,content_detail_viewed_article,101
2024_2,1588594e0f,mid_operators,False,content_detail_viewed_report,5
2024_2,4f97ccd896,large_providers,False,content_detail_viewed_company,4
2024_2,4f97ccd896,large_providers,False,content_detail_viewed_project,25
2024_2,4f97ccd896,large_providers,False,content_detail_viewed_report,1
2024_2,0ed94d48b0,mid_operators,False,content_detail_viewed_article,103
2024_2,0ed94d48b0,mid_operators,False,content_detail_viewed_company,3
2024_2,0ed94d48b0,mid_operators,False,content_detail_viewed_project,5
2024_2,0ed94d48b0,mid_operators,False,content_detail_viewed_report,7
2024_2,858a172630,large_operators,False,content_detail_viewed_article,209
2024_2,858a172630,large_operators,False,content_detail_viewed_company,16
2024_2,858a172630,large_operators,False,content_detail_viewed_person,1
2024_2,858a172630,large_operators,False,content_detail_viewed_project,6
2024_2,858a172630,large_operators,False,content_detail_viewed_report,4
2024_2,567ebaa3ba,large_providers,False,content_detail_viewed_article,130
2024_2,567ebaa3ba,large_providers,False,content_detail_viewed_person,1
2024_2,567ebaa3ba,large_providers,False,content_detail_viewed_project,6
2024_2,567ebaa3ba,large_providers,False,content_detail_viewed_report,3
2024_2,9b59421e9f,large_providers,False,content_detail_viewed_article,28
2024_2,9b59421e9f,large_providers,False,content_detail_viewed_company,9
2024_2,9b59421e9f,large_providers,False,content_detail_viewed_report,2
2024_2,3c73ecac6f,mid_providers,False,content_detail_viewed_article,2
2024_2,3c73ecac6f,mid_providers,False,content_detail_viewed_company,17
2024_2,3c73ecac6f,mid_providers,False,content_detail_viewed_project,6
2024_2,05d2f9ea72,large_providers,False,content_detail_viewed_article,213
2024_2,05d2f9ea72,large_providers,False,content_detail_viewed_company,54
2024_2,05d2f9ea72,large_providers,False,content_detail_viewed_data_set,1
2024_2,05d2f9ea72,large_providers,False,content_detail_viewed_person,4
2024_2,05d2f9ea72,large_providers,False,content_detail_viewed_project,47
2024_2,05d2f9ea72,large_providers,False,content_detail_viewed_report,19
2024_2,b064e70f72,mid_operators,False,content_detail_viewed_report,1
